VideoId,Segment,Number of cluster(K),Number of similar users,Similar users
V5,23,6,12,2-5-7-9-11-14-16-18-26-28-29-30
V5,24,6,10,3-9-12-13-15-16-17-18-22-27
V5,25,6,13,2-7-13-14-16-17-20-22-26-27-28-29-31
V5,26,6,12,2-6-7-13-16-17-20-27-28-29-31-32
V5,27,6,12,5-6-8-12-13-17-20-26-27-29-31-32
V5,28,6,10,5-12-13-14-17-20-22-26-31-32
V5,29,6,10,2-3-6-8-13-16-21-23-25-28
V5,30,6,20,1-3-4-6-8-9-11-13-15-16-18-21-22-23-24-25-27-29-30-31
V5,31,6,20,1-3-4-6-8-9-13-15-16-18-21-22-23-24-25-27-28-29-30-31
V5,32,6,15,3-4-6-11-13-14-17-20-21-24-26-27-29-30-32
V5,33,6,14,2-3-4-6-8-9-13-15-18-21-22-23-25-31
V5,34,6,18,2-3-4-6-9-13-15-16-17-18-21-22-23-24-25-28-30-31
V5,35,6,19,1-2-3-4-6-7-8-9-13-15-16-18-21-23-24-25-28-29-31
V5,36,6,12,3-7-8-9-13-15-18-19-21-23-25-28
V5,37,6,16,1-3-7-8-9-11-12-13-15-16-18-21-23-25-28-29
V5,38,6,19,1-2-3-6-7-8-9-11-15-16-17-18-21-23-24-25-28-30-31
V5,39,6,21,1-2-3-4-6-7-8-9-11-12-13-15-16-18-19-21-23-24-25-28-29
V5,40,6,14,1-2-3-6-7-9-11-13-16-18-21-23-24-25
V5,41,6,15,1-2-3-6-9-11-13-15-18-21-23-24-25-28-30
V5,42,6,20,1-2-3-6-7-9-11-13-15-17-18-19-21-23-24-25-27-28-30-31
V5,43,6,16,2-3-5-6-9-10-12-13-14-21-22-23-26-28-29-30
V5,44,6,16,1-3-5-6-9-11-12-15-17-18-21-26-27-30-31-32
V5,45,6,10,2-13-15-19-21-22-23-24-29-30
V5,46,6,14,2-8-10-13-14-21-22-24-26-27-28-29-31-32
V5,47,6,15,2-6-7-8-10-13-14-18-21-22-23-26-27-30-32
V5,48,6,12,3-5-10-11-12-14-20-22-26-27-28-31
V5,49,6,12,3-4-5-10-12-14-17-22-26-27-28-31
V5,50,6,8,6-7-8-24-25-29-30-32
V5,51,6,12,2-6-8-9-11-15-18-21-23-25-29-30
V5,52,6,9,1-6-9-11-21-25-29-30-32
V5,53,6,11,1-2-8-9-11-21-23-25-29-30-32
V5,54,6,10,3-5-10-13-14-21-22-23-26-27
V5,55,6,12,3-5-6-10-13-14-17-21-23-26-27-28
V5,56,6,15,1-2-3-6-7-8-9-13-15-21-23-25-30-31-32
V5,57,6,11,3-6-7-9-13-15-19-21-23-26-30
V5,58,6,22,2-3-4-5-9-10-13-14-15-17-18-19-21-22-23-24-26-27-29-30-31-32
V5,59,6,14,4-5-10-14-17-22-24-26-27-28-29-30-31-32
V5,60,6,12,2-3-6-7-9-13-16-21-23-25-26-31
V6,1,6,10,4-9-11-13-15-18-19-21-28-32
V6,2,6,8,1-4-6-7-13-18-23-27
V6,3,6,11,1-4-6-8-9-13-14-17-26-27-30
V6,4,6,11,1-4-6-7-9-10-14-21-22-24-28
V6,5,6,14,6-7-8-13-14-15-17-18-22-24-25-26-27-32
V6,6,6,11,1-4-6-7-8-12-13-14-18-20-26
V6,7,6,12,4-6-7-8-9-12-13-14-17-18-26-32
V6,8,6,13,4-6-7-8-12-13-14-15-18-19-23-26-31
V6,9,6,12,1-3-9-15-16-17-18-19-20-23-29-31
V6,10,6,11,3-5-6-7-9-12-13-20-26-27-30
V6,11,6,10,1-3-9-16-17-21-23-27-29-30
V6,12,6,9,1-2-10-16-23-25-28-29-30
V6,13,6,9,8-12-15-16-17-18-22-30-32
V6,14,6,9,2-18-22-23-27-28-29-31-32
V6,15,6,8,3-11-12-15-16-17-23-30
V6,16,6,10,2-7-9-16-25-26-27-28-30-31
V6,17,6,14,2-5-7-8-9-11-15-21-25-27-28-30-31-32
V6,18,6,12,2-5-6-8-11-15-21-25-28-30-31-32
V6,19,6,14,2-3-5-6-12-13-15-18-21-25-28-30-31-32
V6,20,6,12,2-3-10-13-15-16-19-21-28-29-30-32
V6,21,6,12,2-5-10-16-18-21-23-24-28-30-31-32
V6,22,6,14,1-2-5-7-10-16-18-19-21-23-24-30-31-32
V6,23,6,16,1-2-3-5-7-10-16-18-19-21-23-24-27-30-31-32
V6,24,6,9,2-3-7-9-16-23-30-31-32
V6,25,6,16,2-3-4-7-8-9-10-16-21-23-24-25-27-30-31-32
V6,26,6,14,2-4-8-9-10-16-17-21-23-25-27-30-31-32
V6,27,6,15,2-4-8-9-10-11-16-18-21-23-27-28-30-31-32
V6,28,6,12,2-3-5-9-10-11-15-21-26-27-29-31
V6,29,6,15,2-3-8-9-10-14-15-16-17-21-22-23-27-30-31
V6,30,6,18,2-3-8-9-10-11-14-15-16-17-21-22-23-25-27-29-30-31
V6,31,6,15,2-3-9-10-11-14-15-16-21-22-23-25-27-30-31
V6,32,6,12,3-9-10-15-16-18-21-24-27-29-30-31
V6,33,6,14,2-3-10-14-15-16-18-20-21-22-23-27-30-31
V6,34,6,16,1-2-3-7-10-14-15-16-18-20-21-22-23-27-30-31
V6,35,6,18,1-2-3-7-10-12-14-15-16-18-20-21-22-23-26-29-30-31
V6,36,6,13,1-2-5-10-12-14-16-21-23-26-29-30-31
V6,37,6,14,1-2-5-7-10-12-14-16-21-23-25-26-29-30
V6,38,6,15,1-2-5-7-10-12-14-16-19-23-25-26-29-30-32
V6,39,6,14,1-2-3-10-14-16-18-20-23-24-26-29-30-32
V6,40,6,14,1-3-10-11-14-15-16-18-23-26-27-29-31-32
V6,41,6,14,1-3-6-9-10-11-14-15-16-18-23-26-29-32
V6,42,6,16,1-3-6-9-10-11-12-16-17-18-22-23-27-28-29-32
V6,43,6,15,1-6-9-10-11-14-16-17-18-19-23-25-26-29-32
V6,44,6,13,1-6-7-9-10-11-14-16-19-21-25-29-32
V6,45,6,13,1-2-9-10-11-14-16-19-21-25-29-31-32
V6,46,6,15,1-2-9-10-11-14-16-19-21-22-27-28-29-30-32
V6,47,6,12,2-9-10-11-14-15-16-19-21-26-29-32
V6,48,6,11,1-2-9-10-11-14-16-19-28-29-32
V6,49,6,16,1-2-3-7-9-10-11-14-16-18-19-20-24-28-29-32
V6,50,6,11,1-2-7-10-11-16-18-19-25-29-32
V6,51,6,12,1-2-3-7-10-11-18-21-25-29-31-32
V6,52,6,10,1-2-7-10-11-18-20-29-31-32
V6,53,6,15,1-2-6-7-10-11-12-15-16-18-27-29-30-31-32
V6,54,6,14,1-2-6-7-8-10-15-16-18-25-27-30-31-32
V6,55,6,16,2-3-5-6-10-12-17-18-20-21-25-26-27-29-31-32
V6,56,6,13,1-2-6-7-10-15-16-18-24-25-29-31-32
V6,57,6,12,1-2-6-7-10-15-16-24-25-28-31-32
V6,58,6,18,1-3-6-7-8-10-12-14-15-16-17-20-21-22-25-26-31-32
V6,59,6,15,1-3-7-10-12-14-17-20-21-22-25-26-28-29-31
V6,60,6,15,1-3-4-7-10-12-14-16-17-21-22-23-25-29-31
V7,1,6,12,2-7-13-18-19-20-22-24-25-26-28-32
V7,2,6,8,2-5-11-13-17-23-29-30
V7,3,6,11,2-5-11-12-16-17-19-23-28-29-31
V7,4,6,13,4-6-7-9-13-14-17-18-19-20-21-24-30
V7,5,6,10,2-5-12-14-17-27-28-29-31-32
V7,6,6,9,5-9-10-12-14-20-24-25-27
V7,7,6,12,3-5-9-10-12-14-20-24-26-27-28-29
V7,8,6,12,3-5-10-12-14-17-25-27-28-29-31-32
V7,9,6,11,3-5-10-12-14-17-27-28-29-31-32
V7,10,6,11,1-4-6-7-13-15-16-18-21-23-30
V7,11,6,8,1-4-6-13-15-16-29-32
V7,12,6,10,3-5-11-12-13-15-16-17-21-27
V7,13,6,10,1-2-8-9-14-20-24-25-26-30
V7,14,6,9,3-4-5-6-13-15-16-21-22
V7,15,6,12,4-5-10-12-15-16-17-20-21-23-28-31
V7,16,6,17,3-4-5-6-7-10-12-13-15-16-17-20-21-22-23-28-31
V7,17,6,10,2-3-5-6-7-12-13-14-22-28
V7,18,6,9,8-9-11-19-24-26-27-30-32
V7,19,6,11,2-5-7-9-11-12-18-19-24-29-30
V7,20,6,17,2-5-7-8-9-11-12-13-18-22-24-25-26-27-29-30-32
V7,21,6,19,2-5-7-8-9-11-12-13-15-16-18-20-22-24-26-27-29-30-32
V7,22,6,13,3-5-7-9-15-16-19-21-22-23-24-29-30
V7,23,6,12,1-5-6-7-9-13-15-16-19-24-25-30
V7,24,6,16,2-5-6-7-9-10-13-14-20-24-25-26-27-29-30-31
V7,25,6,24,1-2-5-6-7-9-10-11-13-14-15-16-20-21-22-23-24-25-26-27-29-30-31-32
V7,26,6,14,1-5-6-7-9-11-15-16-21-22-23-29-30-32
V7,27,6,14,1-5-7-9-10-11-15-21-22-23-26-27-29-32
V7,28,6,11,2-5-10-11-12-14-21-24-26-27-31
V7,29,6,10,4-7-8-13-15-20-23-25-30-31
V7,30,6,10,5-6-10-12-17-18-25-27-28-32
V7,31,6,10,1-5-6-10-17-18-21-23-27-32
V7,32,6,12,2-5-11-13-14-16-20-26-27-28-29-32
V7,33,6,9,2-5-11-12-14-20-26-27-29
V7,34,6,10,2-3-6-8-11-13-15-16-25-32
V7,35,6,7,3-14-19-26-27-31-32
V7,36,6,8,3-10-14-17-24-27-29-31
V7,37,6,9,3-5-9-19-22-23-25-30-32
V7,38,6,8,9-13-18-21-22-23-25-30
V7,39,6,10,1-2-5-11-12-14-16-26-27-32
V7,40,6,9,1-5-6-12-18-26-27-29-32
V7,41,6,8,1-6-7-12-24-27-29-32
V7,42,6,11,1-5-6-7-9-12-22-24-28-29-32
V7,43,6,10,1-4-6-7-16-18-19-22-28-32
V7,44,6,11,2-3-6-9-10-11-13-17-25-30-31
V7,45,6,14,1-5-7-12-14-16-20-24-25-26-27-29-30-32
V7,46,6,9,1-2-7-14-20-26-27-29-32
V7,47,6,14,1-3-6-8-10-13-15-16-19-22-23-24-28-31
V7,48,6,13,1-3-6-8-10-11-13-15-16-21-22-23-24
V7,49,6,9,6-15-18-19-21-23-24-30-31
V7,50,6,8,2-3-4-6-17-22-24-31
V7,51,6,12,3-6-8-10-13-17-18-19-20-23-24-30
V7,52,6,14,2-3-4-6-8-10-13-17-18-20-22-23-24-30
V7,53,6,11,6-10-13-15-17-18-19-22-23-24-28
V7,54,6,13,2-6-10-13-15-16-17-19-23-24-28-30-31
V7,55,6,11,2-6-10-12-13-15-16-17-23-24-28
V7,56,6,8,5-20-22-23-26-27-31-32
V7,57,6,11,7-8-11-12-13-20-21-22-23-30-31
V7,58,6,9,5-9-11-18-25-26-27-29-32
V7,59,6,11,1-2-5-9-10-15-18-26-27-29-32
V7,60,6,13,1-3-5-8-9-10-11-18-25-26-27-29-32
V8,1,6,9,4-13-18-22-23-24-29-31-32
V8,2,6,11,2-3-10-12-14-17-24-26-27-29-31
V8,3,6,7,6-8-14-25-26-27-28
V8,4,6,11,1-3-5-11-12-13-16-17-20-23-28
V8,5,6,10,6-8-15-18-22-24-25-27-29-30
V8,6,6,11,4-6-9-10-18-21-22-24-26-30-32
V8,7,6,8,1-2-3-4-18-21-24-25
V8,8,6,10,3-4-5-13-14-17-18-20-24-28
V8,9,6,10,1-6-11-14-18-20-21-25-26-27
V8,10,6,8,6-8-11-14-18-21-25-27
V8,11,6,8,6-10-18-21-26-27-29-30
V8,12,6,11,6-9-10-11-14-16-23-26-29-30-32
V8,13,6,9,7-10-12-16-18-26-27-29-32
V8,14,6,9,7-10-12-16-18-26-27-29-32
V8,15,6,12,1-2-4-6-9-10-11-12-14-15-30-32
V8,16,6,9,1-7-9-10-12-15-16-30-32
V8,17,6,8,1-2-5-7-10-11-16-32
V8,18,6,12,1-2-3-6-7-8-10-11-16-21-22-32
V8,19,6,11,2-4-7-8-11-13-14-21-25-28-31
V8,20,6,13,1-5-6-8-10-11-14-16-22-28-30-31-32
V8,21,6,11,1-5-6-8-11-14-16-22-25-28-30
V8,22,6,13,1-5-6-11-15-16-19-22-23-25-28-29-30
V8,23,6,14,1-5-6-7-11-15-16-18-19-22-23-25-28-29
V8,24,6,10,5-7-12-15-18-23-26-28-29-31
V8,25,6,17,1-2-5-6-7-8-11-12-15-16-22-23-25-26-28-30-31
V8,26,6,16,1-2-4-5-6-10-12-15-16-20-22-23-25-28-30-31
V8,27,6,20,1-2-4-5-6-10-12-13-15-16-18-20-21-22-23-25-28-29-30-31
V8,28,6,11,1-2-10-11-13-20-22-25-26-29-30
V8,29,6,9,1-2-15-16-19-20-22-25-31
V8,30,6,10,1-2-4-9-11-12-16-20-22-25
V8,31,6,11,1-2-4-5-8-9-10-11-12-16-32
V8,32,6,9,1-4-5-8-11-16-24-26-32
V8,33,6,9,1-4-8-9-11-16-24-28-32
V8,34,6,9,1-2-9-13-15-16-24-28-31
V8,35,6,13,4-5-6-7-8-9-11-12-19-21-23-24-28
V8,36,6,9,4-5-6-7-8-9-12-24-28
V8,37,6,11,1-2-5-11-13-16-17-21-24-26-28
V8,38,6,10,1-11-12-13-16-17-20-24-26-28
V8,39,6,9,2-7-11-13-17-24-25-28-30
V8,40,6,10,2-7-17-18-24-25-28-29-30-32
V8,41,6,12,3-6-9-10-12-14-20-26-28-29-31-32
V8,42,6,10,10-14-16-20-21-25-28-29-30-31
V8,43,6,14,1-5-8-9-14-17-18-20-21-23-25-28-29-30
V8,44,6,10,1-5-11-14-16-20-21-24-25-31
V8,45,6,9,6-9-12-16-17-23-28-29-31
V8,46,6,8,2-9-12-16-17-21-28-29
V8,47,6,13,1-6-7-8-13-14-15-16-19-21-22-29-30
V8,48,6,17,1-2-4-5-6-8-9-11-13-14-15-21-22-23-28-29-30
V8,49,6,10,5-6-8-11-12-14-15-16-26-31
V8,50,6,11,3-4-11-13-20-21-23-24-28-30-32
V8,51,6,12,1-2-5-7-9-15-21-22-23-24-28-29
V8,52,6,13,1-6-7-8-11-12-14-15-16-19-24-26-27
V8,53,6,12,1-6-9-16-17-18-20-21-22-28-29-30
V8,54,6,13,5-6-9-11-12-13-16-18-21-22-28-29-30
V8,55,6,13,2-5-6-9-11-12-16-21-22-26-28-29-30
V8,56,6,13,2-5-6-12-14-16-20-21-22-26-28-29-30
V8,57,6,17,1-4-5-6-12-14-15-16-18-21-22-25-26-28-29-30-32
V8,58,6,13,1-4-9-12-14-15-18-21-26-29-30-31-32
V8,59,6,10,1-14-15-18-21-26-29-30-31-32
V8,60,6,14,1-5-6-7-14-16-17-18-21-22-28-29-30-32
V1,1,7,9,4-11-13-18-21-22-25-29-32
V1,2,7,9,4-11-13-18-22-25-26-29-32
V1,3,7,11,1-4-7-11-13-16-21-23-25-28-32
V1,4,7,10,6-9-16-17-20-21-26-28-29-30
V1,5,7,9,2-9-16-20-21-23-26-28-30
V1,6,7,9,9-10-17-20-22-23-26-29-30
V1,7,7,11,1-3-5-7-14-15-20-25-26-27-29
V1,8,7,13,5-6-8-12-13-15-17-18-21-28-29-31-32
V1,9,7,12,1-3-4-11-13-14-15-17-23-25-26-27
V1,10,7,10,2-4-14-15-18-23-25-26-27-29
V1,11,7,10,4-6-13-15-17-21-23-24-28-29
V1,12,7,10,1-2-3-9-11-14-18-25-26-32
V1,13,7,10,1-2-3-14-17-18-23-25-26-32
V1,14,7,9,4-5-9-11-13-23-24-29-31
V1,15,7,8,1-3-6-15-25-26-27-32
V1,16,7,11,1-3-4-5-6-9-15-21-25-27-29
V1,17,7,9,1-3-6-9-21-25-26-27-28
V1,18,7,10,1-3-6-8-9-21-24-25-26-27
V1,19,7,11,5-8-10-13-15-22-23-24-27-29-31
V1,20,7,12,1-3-6-9-15-18-20-21-22-25-26-27
V1,21,7,10,1-3-6-9-15-21-22-25-26-27
V1,22,7,13,1-3-6-9-15-20-21-22-23-24-25-26-27
V1,23,7,12,1-3-4-5-9-10-12-20-23-25-26-27
V1,24,7,12,4-5-7-10-12-13-15-21-23-24-27-31
V1,25,7,13,1-2-3-7-9-14-15-19-20-25-26-28-29
V1,26,7,11,1-3-7-9-13-14-15-25-26-28-29
V1,27,7,8,1-3-9-14-16-18-25-26
V1,28,7,11,5-8-9-11-12-13-15-20-22-23-27
V1,29,7,12,11-12-13-14-15-19-20-22-23-27-29-31
V1,30,7,11,1-3-9-12-14-15-25-26-29-31-32
V1,31,7,9,1-3-7-8-15-18-25-26-31
V1,32,7,10,1-2-3-9-11-15-25-26-28-31
V1,33,7,11,1-2-3-9-11-15-17-25-26-31-32
V1,34,7,13,1-2-3-9-16-17-18-23-25-26-27-28-29
V1,35,7,13,1-2-3-9-16-17-18-23-25-26-28-29-31
V1,36,7,15,1-2-3-4-9-15-16-18-19-23-25-26-28-29-31
V1,37,7,10,1-3-4-6-9-10-15-25-26-28
V1,38,7,8,1-3-6-9-25-26-27-28
V1,39,7,12,1-3-6-7-10-12-15-18-25-27-28-29
V1,40,7,9,1-3-4-9-10-12-20-25-26
V1,41,7,11,1-3-4-9-10-12-20-22-25-26-32
V1,42,7,15,1-3-4-6-9-10-12-20-22-23-25-26-27-29-32
V1,43,7,10,3-4-6-12-19-20-22-23-26-27
V1,44,7,15,1-3-6-7-9-10-12-16-19-20-23-25-26-27-29
V1,45,7,14,1-6-7-9-10-12-16-19-20-25-26-27-29-31
V1,46,7,6,5-12-18-22-27-29
V1,47,7,10,1-4-6-9-16-23-25-26-29-31
V1,48,7,10,1-4-6-7-9-11-16-19-23-30
V1,49,7,9,1-6-7-13-16-18-23-27-29
V1,50,7,11,1-2-5-6-7-10-16-18-26-27-31
V1,51,7,10,2-4-5-7-10-16-17-18-26-30
V1,52,7,10,1-6-7-8-9-14-18-21-22-27
V1,53,7,16,1-2-3-5-6-8-9-14-20-21-22-23-26-29-30-32
V1,54,7,8,2-6-9-20-21-23-26-29
V1,55,7,13,2-5-6-7-9-12-13-17-20-22-23-25-26
V1,56,7,13,1-2-5-6-9-11-12-13-20-21-23-25-26
V1,57,7,8,1-3-13-14-21-29-30-32
V1,58,7,8,3-14-18-21-25-27-29-32
V1,59,7,12,5-14-17-19-20-21-24-25-27-28-29-32
V1,60,7,8,4-6-9-12-16-19-30-31
V2,1,7,9,2-3-4-9-13-17-18-22-32
V2,2,7,8,1-4-15-16-19-22-30-32
V2,3,7,9,1-2-3-4-11-18-22-26-32
V2,4,7,7,2-3-17-18-22-26-32
V2,5,7,8,1-3-6-17-18-19-28-32
V2,6,7,12,1-3-4-6-10-14-16-17-18-21-23-32
V2,7,7,15,1-3-4-6-10-11-14-15-16-17-18-21-23-31-32
V2,8,7,14,1-3-4-10-14-15-16-18-21-22-25-27-31-32
V2,9,7,15,1-3-4-5-9-10-11-13-14-16-18-20-22-24-29
V2,10,7,12,1-3-4-10-11-13-14-16-19-20-22-32
V2,11,7,14,1-3-4-5-10-11-14-16-19-24-26-28-29-32
V2,12,7,14,3-4-7-8-9-10-11-14-15-16-21-25-28-32
V2,13,7,9,3-5-6-10-23-24-29-31-32
V2,14,7,7,7-9-14-21-22-25-27
V2,15,7,13,3-6-7-10-14-19-20-21-24-25-26-27-29
V2,16,7,10,3-7-10-14-21-24-26-27-29-32
V2,17,7,10,3-7-10-12-18-21-24-25-27-32
V2,18,7,9,3-10-12-14-20-21-25-28-30
V2,19,7,10,3-4-8-10-15-21-25-28-30-31
V2,20,7,12,1-7-8-9-15-18-20-21-22-24-25-30
V2,21,7,8,9-12-17-20-23-26-27-29
V2,22,7,10,1-5-7-18-21-22-23-25-30-31
V2,23,7,9,1-2-3-13-17-18-21-23-30
V2,24,7,12,1-2-3-11-16-17-18-21-22-23-26-30
V2,25,7,12,1-2-3-9-11-15-17-18-22-23-26-30
V2,26,7,7,9-15-17-18-22-27-30
V2,27,7,12,1-2-5-6-9-17-18-23-26-29-30-31
V2,28,7,8,1-4-5-9-17-20-26-29
V2,29,7,9,4-5-7-9-17-18-20-29-30
V2,30,7,8,1-6-8-19-21-22-26-27
V2,31,7,7,7-10-11-13-24-30-31
V2,32,7,11,2-4-5-9-15-16-21-24-25-26-29
V2,33,7,10,2-7-9-13-21-24-25-26-29-31
V2,34,7,11,1-2-7-9-11-21-25-26-27-29-31
V2,35,7,8,15-20-22-24-28-29-30-31
V2,36,7,7,1-2-9-15-21-25-26
V2,37,7,9,1-2-9-15-21-25-26-27-32
V2,38,7,7,2-6-11-22-23-28-31
V2,39,7,8,2-6-11-13-20-22-24-31
V2,40,7,9,1-22-24-25-26-27-28-29-30
V2,41,7,7,1-8-25-27-29-30-31
V2,42,7,8,1-6-23-25-26-27-28-29
V2,43,7,11,1-3-5-6-20-21-25-26-28-29-32
V2,44,7,7,10-12-13-18-23-31-32
V2,45,7,8,5-6-8-13-18-23-31-32
V2,46,7,10,1-9-10-13-19-20-25-26-29-31
V2,47,7,7,1-11-14-15-21-27-28
V2,48,7,9,8-9-10-12-15-25-26-27-29
V2,49,7,6,1-2-3-13-21-24
V2,50,7,8,1-8-11-14-24-25-28-31
V2,51,7,9,1-2-9-10-20-23-24-26-31
V2,52,7,9,3-8-14-16-20-21-23-28-31
V2,53,7,9,5-8-14-17-20-21-23-28-31
V2,54,7,10,2-5-8-14-17-21-23-24-28-31
V2,55,7,7,2-8-14-17-21-28-29
V2,56,7,9,2-5-13-14-16-17-27-28-29
V2,57,7,8,1-3-10-13-15-21-22-28
V2,58,7,8,1-13-18-19-21-26-28-31
V2,59,7,6,2-5-10-11-18-31
V2,60,7,8,2-10-11-12-17-22-23-31
V3,1,7,12,2-3-6-11-13-21-22-24-25-26-30-32
V3,2,7,8,4-10-11-13-17-18-28-29
V3,3,7,7,4-5-17-18-23-24-27
V3,4,7,9,1-4-5-7-8-17-23-24-30
V3,5,7,15,1-2-4-5-6-7-10-17-20-23-24-27-28-29-30
V3,6,7,10,4-6-9-13-17-22-23-24-29-30
V3,7,7,9,4-6-17-21-22-24-25-29-30
V3,8,7,9,8-13-16-21-22-24-25-29-30
V3,9,7,8,9-16-17-24-28-30-31-32
V3,10,7,9,3-7-10-14-20-21-22-27-29
V3,11,7,8,2-11-12-21-22-23-25-29
V3,12,7,9,1-6-8-9-15-16-21-22-25
V3,13,7,15,1-4-5-6-8-10-12-13-14-22-23-26-29-30-31
V3,14,7,8,1-3-8-10-22-23-26-31
V3,15,7,7,1-10-15-22-26-31-32
V3,16,7,9,1-7-10-14-22-26-29-31-32
V3,17,7,12,2-6-9-13-15-16-20-21-23-25-27-28
V3,18,7,11,1-4-7-10-11-22-23-26-29-31-32
V3,19,7,7,10-17-18-22-26-30-32
V3,20,7,8,8-15-16-19-24-25-27-28
V3,21,7,10,2-6-7-10-13-16-17-23-24-26
V3,22,7,11,2-6-7-10-13-16-17-18-19-26-27
V3,23,7,7,7-10-13-17-18-27-31
V3,24,7,8,1-6-9-10-15-17-23-31
V3,25,7,11,1-5-6-9-13-17-19-23-25-28-31
V3,26,7,11,8-9-13-15-19-20-21-22-25-26-27
V3,27,7,9,1-5-6-7-15-16-18-23-31
V3,28,7,8,3-5-12-13-17-27-28-31
V3,29,7,10,4-5-11-17-19-25-27-28-29-31
V3,30,7,9,5-8-12-20-21-23-28-30-31
V3,31,7,9,1-4-6-7-9-11-17-18-27
V3,32,7,9,1-4-6-7-9-17-18-28-31
V3,33,7,8,7-8-9-13-16-23-24-30
V3,34,7,10,2-8-10-12-13-14-16-18-21-23
V3,35,7,11,2-4-5-6-8-11-12-13-15-17-23
V3,36,7,9,1-3-5-13-16-21-22-30-31
V3,37,7,13,1-2-6-8-11-15-16-21-23-24-25-29-32
V3,38,7,13,8-11-13-15-16-20-21-22-23-24-26-29-31
V3,39,7,9,10-17-21-24-25-26-27-29-31
V3,40,7,12,10-11-12-14-17-20-21-25-26-27-29-31
V3,41,7,11,11-12-14-20-21-24-25-26-27-29-31
V3,42,7,10,2-5-6-7-9-11-13-18-22-23
V3,43,7,10,2-4-5-9-13-14-22-25-26-29
V3,44,7,8,5-9-12-13-14-26-29-32
V3,45,7,11,2-3-4-5-6-9-10-11-21-23-31
V3,46,7,9,1-7-13-15-16-18-22-23-30
V3,47,7,8,1-13-15-18-21-22-23-30
V3,48,7,10,3-5-10-11-12-20-25-29-31-32
V3,49,7,8,4-12-13-14-21-25-26-29
V3,50,7,9,1-4-6-9-13-22-23-30-32
V3,51,7,8,1-6-7-9-16-19-22-23
V3,52,7,7,1-6-7-15-21-22-23
V3,53,7,8,5-8-13-15-18-19-28-30
V3,54,7,7,1-11-13-16-22-25-29
V3,55,7,9,4-5-13-15-16-17-28-30-31
V3,56,7,10,5-13-16-21-22-23-25-27-28-31
V3,57,7,9,2-4-5-12-17-18-24-27-32
V3,58,7,9,4-11-14-19-21-22-28-29-30
V3,59,7,8,4-11-14-22-24-28-29-30
V3,60,7,10,1-3-10-11-12-14-20-21-26-27
V4,1,7,10,1-4-7-9-11-13-18-25-30-32
V4,2,7,7,18-20-21-22-23-28-31
V4,3,7,8,13-17-21-23-24-26-28-31
V4,4,7,9,12-21-23-24-25-26-28-29-31
V4,5,7,10,1-4-7-11-13-16-17-18-21-32
V4,6,7,10,1-4-11-13-17-18-21-28-29-32
V4,7,7,13,1-4-6-8-9-13-15-16-17-21-22-30-32
V4,8,7,13,1-6-9-13-15-16-17-18-19-22-25-27-30
V4,9,7,10,1-6-9-13-15-16-18-22-27-30
V4,10,7,12,4-6-9-11-13-15-17-19-21-28-29-32
V4,11,7,12,1-4-6-15-16-17-21-22-23-28-30-32
V4,12,7,10,3-4-9-10-14-20-24-25-26-27
V4,13,7,14,1-3-4-9-14-16-20-21-24-25-26-27-29-30
V4,14,7,10,1-3-4-9-12-19-25-26-29-30
V4,15,7,9,1-3-20-21-24-27-28-29-30
V4,16,7,16,1-3-4-8-9-13-20-21-24-25-26-27-28-29-30-31
V4,17,7,11,3-8-9-13-20-25-26-27-29-30-31
V4,18,7,13,1-4-8-15-20-21-24-25-26-27-28-29-30
V4,19,7,10,1-4-5-8-15-21-24-25-27-29
V4,20,7,9,2-5-8-9-13-20-26-28-31
V4,21,7,9,13-15-21-24-25-26-27-29-32
V4,22,7,12,2-5-8-9-13-15-16-21-24-26-27-28
V4,23,7,9,7-8-9-13-15-16-21-24-26
V4,24,7,10,9-13-15-16-18-21-24-26-28-31
V4,25,7,9,1-2-9-13-16-18-21-26-28
V4,26,7,9,1-2-9-10-13-16-21-26-28
V4,27,7,9,1-2-3-13-14-19-21-26-28
V4,28,7,9,2-5-14-15-20-21-26-27-28
V4,29,7,11,2-5-10-12-13-16-17-21-26-28-29
V4,30,7,9,2-5-10-12-13-16-17-26-29
V4,31,7,10,2-5-13-16-17-21-22-26-28-31
V4,32,7,11,2-7-8-13-16-18-21-22-26-28-31
V4,33,7,10,2-3-5-8-10-12-20-26-29-31
V4,34,7,12,2-3-5-10-11-12-13-18-20-26-29-31
V4,35,7,9,3-5-8-10-12-26-29-30-31
V4,36,7,12,3-13-15-16-17-18-21-22-26-27-28-29
V4,37,7,13,3-5-7-8-9-10-14-16-19-20-26-30-31
V4,38,7,8,9-12-19-20-21-22-29-31
V4,39,7,10,1-2-3-7-10-11-14-16-23-30
V4,40,7,13,5-8-12-15-17-18-20-22-24-25-28-29-31
V4,41,7,13,5-12-13-15-17-18-20-22-24-25-28-29-31
V4,42,7,10,5-13-17-18-20-22-25-28-29-31
V4,43,7,12,7-13-15-16-17-18-20-22-25-28-29-31
V4,44,7,13,7-13-15-16-17-18-19-20-22-25-28-29-31
V4,45,7,8,16-17-18-22-25-28-29-31
V4,46,7,10,1-2-3-9-10-11-14-20-23-30
V4,47,7,12,1-2-3-7-9-10-13-14-23-24-27-30
V4,48,7,11,1-2-3-7-9-10-14-23-24-27-30
V4,49,7,10,1-2-3-7-9-10-14-23-24-30
V4,50,7,8,8-15-16-17-22-25-28-31
