VID,FrameID,Color,Texture,Edge
4,0,64.3678,0.946,8.305969238
4,0,64.36786,0.946,8.305969238
4,0,64.39276,0.946,8.337615967
4,0,64.79168,0.945,8.299743652
4,0,64.30938,0.944,8.230743408
4,0,64.75661,0.944,8.231262207
4,0,64.78031,0.944,8.264984131
4,0,64.62546,0.944,8.320495605
4,0,64.38044,0.943,8.302856445
4,0,64.48983,0.943,8.301300049
4,0,64.7786,0.945,8.33605957
4,0,64.77062,0.945,8.329833984
4,0,64.43032,0.943,8.310638428
4,0,64.4732,0.943,8.342285156
4,0,64.88107,0.943,8.303375244
4,0,64.38335,0.941,8.49118042
4,0,64.38335,0.941,8.49118042
4,0,64.50337,0.942,8.371856689
4,0,64.79497,0.943,8.29196167
4,0,64.38105,0.943,8.430999756
4,0,64.3345,0.943,8.33190918
4,0,64.33493,0.943,8.33190918
4,0,64.56096,0.942,8.330352783
4,0,64.03379,0.942,8.223999023
4,0,64.11735,0.941,8.321014404
4,0,64.36416,0.942,8.296112061
4,0,64.41047,0.942,8.293518066
4,0,63.97077,0.943,8.246307373
4,0,63.87992,0.942,8.223480225
4,0,63.97809,0.941,8.103637695
4,0,64.11685,0.942,8.177825928
4,0,64.16206,0.942,8.176269531
4,0,63.68056,0.941,8.240600586
4,0,63.8739,0.941,8.242156982
4,0,64.03856,0.942,8.080291748
4,0,63.96811,0.943,8.182495117
4,0,63.64769,0.943,8.175750732
4,0,63.3429,0.943,8.259277344
4,0,63.28163,0.943,8.124908447
4,0,63.51261,0.942,8.093261719
4,0,63.81417,0.943,8.097412109
4,0,63.82611,0.943,8.098968506
4,0,66.90144,0.938,9.295837402
4,0,66.41897,0.939,9.374694824
4,0,66.49456,0.939,9.359130859
4,0,67.00822,0.941,9.381958008
4,0,67.3519,0.941,9.399597168
4,0,67.15563,0.94,9.307769775
4,0,67.04542,0.941,9.213867188
4,0,67.20522,0.942,9.225799561
4,0,67.19834,0.941,9.24810791
4,0,67.01175,0.941,9.292724609
4,0,66.95041,0.941,9.273529053
4,0,67.12696,0.942,9.172363281
4,0,67.27786,0.94,9.28805542
4,0,67.09118,0.94,9.273010254
4,0,67.09157,0.94,9.271972656
4,0,66.98815,0.942,9.222167969
4,0,67.20222,0.94,9.378845215
4,0,66.76582,0.938,9.349273682
4,0,66.78568,0.938,9.38092041
4,0,66.78799,0.938,9.379882813
4,0,67.27484,0.938,9.350311279
4,0,66.72933,0.94,9.361724854
4,0,66.79632,0.936,9.366912842
4,0,67.13409,0.936,9.324890137
4,0,66.8281,0.939,9.302581787
4,0,66.47587,0.937,9.244476318
4,0,66.35635,0.936,9.247070313
4,0,66.57173,0.94,9.192596436
4,0,66.90056,0.94,9.278717041
4,0,66.90178,0.94,9.278717041
4,0,66.55598,0.94,9.34564209
4,0,66.42848,0.939,9.282348633
4,0,67.10183,0.936,9.293243408
4,0,66.66369,0.935,9.319702148
4,0,66.66365,0.935,9.312957764
4,0,66.52301,0.934,9.212310791
4,0,67.01749,0.934,9.23928833
4,0,66.54458,0.935,9.182220459
4,0,66.62986,0.936,9.223205566
4,0,66.63126,0.936,9.222686768
4,0,67.06955,0.94,9.18170166
4,0,66.65051,0.94,9.159912109
4,0,66.40658,0.937,9.273010254
4,0,66.85617,0.938,9.222167969
4,0,66.87418,0.937,9.216461182
4,0,66.49818,0.937,9.221130371
4,0,66.59733,0.936,9.161468506
4,0,66.75125,0.941,9.32800293
4,0,67.32719,0.937,9.193634033
4,0,67.28088,0.938,9.175476074
4,0,66.927,0.94,9.320220947
4,0,66.90071,0.939,9.332672119
4,0,67.2119,0.94,9.131896973
4,0,67.12615,0.938,9.187927246
4,0,67.13081,0.94,9.220092773
4,0,66.5925,0.939,9.236694336
4,0,66.6608,0.939,9.226318359
4,0,66.66373,0.937,9.241882324
4,0,66.99878,0.936,9.277679443
4,0,66.89831,0.935,9.271453857
4,0,66.65372,0.936,9.204528809
4,0,66.6249,0.937,9.182220459
4,0,67.02107,0.94,9.175476074
4,0,66.75402,0.939,9.247589111
4,0,66.75401,0.939,9.247589111
4,0,66.72798,0.939,9.283905029
4,0,67.10992,0.939,9.197265625
4,0,66.80013,0.938,9.098175049
4,0,66.78873,0.937,9.054595947
4,0,66.78221,0.937,9.054077148
4,0,66.96091,0.937,9.082611084
4,0,66.98098,0.936,9.030212402
4,0,66.82725,0.935,9.028656006
4,0,67.64832,0.925,9.003753662
4,0,67.61698,0.925,8.998046875
4,0,67.94431,0.923,8.93371582
4,0,68.05336,0.924,8.824768066
4,0,69.42926,0.925,8.648376465
4,0,68.83974,0.918,8.488067627
4,0,68.84255,0.918,8.527496338
4,0,69.98701,0.922,8.301300049
4,0,69.54737,0.918,8.124908447
4,0,71.85023,0.916,7.825042725
4,0,72.01914,0.894,7.37109375
4,0,72.21466,0.895,7.388214111
4,0,70.15136,0.853,6.446075439
4,0,71.18386,0.804,5.297973633
4,0,72.33034,0.741,2.557159424
4,0,72.28467,0.741,2.556640625
4,0,74.00313,0.626,0.808288574
4,0,75.74306,0.4,0.003112793
4,0,80.89804,0.003,0
4,0,80.89804,0.003,0
4,0,80.89804,0.003,0
4,0,80.89804,0.003,0
4,0,80.89804,0.003,0
4,0,81.84343,0.003,0
4,0,81.84343,0.003,0
4,0,81.84343,0.003,0
4,0,80.8975,0.003,0
4,0,80.8975,0.003,0
4,0,80.8975,0.003,0
4,0,80.8975,0.003,0
4,0,80.89657,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,80.89461,0.002,0
4,0,71.46864,0.934,9.324371338
4,0,71.43985,0.934,9.275604248
4,0,71.4335,0.934,9.275604248
4,0,72.88823,0.901,7.211303711
4,0,71.86492,0.897,7.8359375
4,0,71.93958,0.897,7.81829834
4,0,71.76992,0.897,8.140472412
4,0,71.76599,0.897,8.145141602
4,0,71.83328,0.897,8.146179199
4,0,71.53161,0.897,8.206878662
4,0,71.5966,0.896,8.067321777
4,0,71.58428,0.892,8.086517334
4,0,71.61211,0.892,8.045532227
4,0,71.22846,0.891,7.933990479
4,0,71.25934,0.891,7.99987793
4,0,71.38293,0.89,8.258758545
4,0,71.40334,0.887,8.174194336
4,0,71.4772,0.887,8.132171631
4,0,71.50246,0.888,8.070953369
4,0,71.22699,0.887,7.993652344
4,0,71.3288,0.885,8.010772705
4,0,71.29492,0.885,8.236450195
4,0,71.29525,0.885,8.230224609
4,0,71.14412,0.884,8.186126709
4,0,70.10781,0.769,3.884765625
4,0,69.598,0.77,4.129119873
4,0,69.63423,0.77,4.426391602
4,0,69.63423,0.77,4.426391602
4,0,69.89449,0.77,4.327819824
4,0,69.29684,0.769,4.223022461
4,0,69.58487,0.768,4.123931885
4,0,69.95943,0.763,3.950134277
4,0,69.97877,0.764,3.953765869
4,0,69.47909,0.77,4.345977783
4,0,69.47614,0.771,4.304992676
4,0,69.23142,0.772,4.376586914
4,0,69.0437,0.774,4.366210938
4,0,69.26877,0.774,4.3387146
4,0,69.17387,0.777,4.421722412
4,0,68.91094,0.779,4.424316406
4,0,69.00721,0.781,4.476196289
4,0,69.48148,0.78,4.434173584
4,0,69.48085,0.78,4.436767578
4,0,69.65214,0.776,4.150909424
4,0,69.52369,0.774,3.900848389
4,0,69.54449,0.774,3.971923828
4,0,69.49566,0.776,3.907073975
4,0,69.29861,0.778,3.901367188
4,0,69.37219,0.776,3.808502197
4,0,68.76344,0.778,3.869720459
4,0,68.67577,0.778,3.747802734
4,0,69.05147,0.777,3.930938721
4,0,68.96146,0.777,3.950134277
4,0,68.78096,0.778,3.787231445
4,0,68.73601,0.778,3.658050537
4,0,68.95647,0.779,3.565185547
4,0,69.21174,0.781,3.671539307
4,0,69.25365,0.782,3.697998047
4,0,69.03483,0.782,3.627960205
4,0,68.95729,0.779,3.571929932
4,0,68.81057,0.782,3.681396484
4,0,69.2857,0.786,3.688659668
4,0,69.28571,0.787,3.688659668
4,0,69.17844,0.785,3.682952881
4,0,69.36877,0.788,3.876983643
4,0,69.41411,0.793,3.84274292
4,0,69.3828,0.794,4.045074463
4,0,69.3828,0.794,4.045074463
4,0,69.44907,0.792,3.981262207
4,0,69.40684,0.792,3.863494873
4,0,69.23483,0.797,4.090209961
4,0,69.35625,0.797,4.173736572
4,0,69.28829,0.798,4.141571045
4,0,68.72464,0.796,4.004608154
4,0,68.32707,0.795,4.036773682
4,0,68.68988,0.791,3.980743408
4,0,69.25409,0.787,3.869720459
4,0,69.27054,0.788,3.876464844
4,0,68.87635,0.787,3.718231201
4,0,68.66338,0.784,3.618621826
4,0,68.90735,0.784,3.549102783
4,0,69.18565,0.782,3.171417236
4,0,69.1696,0.783,3.167785645
4,0,68.38375,0.782,3.486328125
4,0,68.14424,0.779,3.295410156
4,0,68.68681,0.779,2.967010498
4,0,67.98729,0.778,2.975311279
4,0,68.58217,0.779,2.937438965
4,0,68.26066,0.779,2.95300293
4,0,68.89526,0.78,3.028747559
4,0,69.17317,0.781,3.213439941
4,0,69.18393,0.787,3.321868896
4,0,69.18393,0.787,3.321868896
4,0,69.46598,0.788,3.310974121
4,0,69.29991,0.792,3.47958374
4,0,68.96387,0.795,3.67880249
4,0,69.47086,0.796,3.631591797
4,0,69.47086,0.796,3.631591797
4,0,69.85333,0.798,3.696960449
4,0,69.31625,0.801,3.69229126
4,0,69.19833,0.804,3.667907715
4,0,69.31526,0.805,3.670501709
4,0,69.4006,0.805,3.680358887
4,0,68.81992,0.807,3.782562256
4,0,68.50474,0.807,3.674133301
4,0,68.61056,0.805,3.660644531
4,0,68.88145,0.805,3.697998047
4,0,69.05805,0.805,3.641448975
4,0,69.2817,0.805,3.628997803
4,0,68.88196,0.8,3.215515137
4,0,69.35681,0.794,3.202545166
4,0,69.22229,0.795,3.022003174
4,0,69.30251,0.795,3.012664795
4,0,69.44001,0.791,3.045349121
4,0,69.44716,0.787,2.954559326
4,0,69.28053,0.785,2.860137939
4,0,76.06812,0.955,9.994140625
4,0,75.6513,0.956,10.02993774
4,0,75.78839,0.956,10.03512573
4,0,76.11303,0.956,9.947967529
4,0,76.64699,0.956,9.959899902
4,0,76.33963,0.957,10.04602051
4,0,76.33963,0.957,10.04602051
4,0,76.45045,0.959,10.15652466
4,0,76.59738,0.96,10.36300659
4,0,76.27689,0.96,10.28881836
4,0,76.32941,0.96,10.3157959
4,0,76.32941,0.96,10.3157959
4,0,76.6641,0.96,10.38842773
4,0,76.78912,0.959,10.30438232
4,0,76.36479,0.961,10.36923218
4,0,76.48069,0.962,10.19595337
4,0,76.40431,0.962,10.23953247
4,0,76.21643,0.961,10.20996094
4,0,76.40323,0.961,10.28259277
4,0,76.26953,0.96,10.25354004
4,0,76.82489,0.961,10.16171265
4,0,76.90168,0.961,10.29089355
4,0,76.42606,0.961,10.31008911
4,0,76.05098,0.96,10.2706604
4,0,76.14211,0.96,10.23330688
4,0,76.27407,0.958,10.04653931
4,0,76.30874,0.957,10.05535889
4,0,76.06962,0.958,10.03875732
4,0,76.06321,0.958,10.19232178
4,0,76.31032,0.959,10.14978027
4,0,76.57787,0.958,10.02111816
4,0,76.46729,0.958,10.13265991
4,0,76.20811,0.959,9.843688965
4,0,76.36508,0.96,9.845245361
4,0,76.64274,0.958,9.736297607
4,0,76.49213,0.959,9.64239502
4,0,76.49213,0.959,9.64239502
4,0,76.8782,0.958,9.70413208
4,0,76.86864,0.956,9.66003418
4,0,76.76192,0.955,9.541748047
4,0,76.84825,0.955,9.603485107
4,0,76.84825,0.955,9.603485107
4,0,66.59143,0.819,6.545166016
4,0,67.42442,0.821,6.78692627
4,0,67.43695,0.822,6.853851318
4,0,67.42206,0.822,6.787963867
4,0,67.77266,0.822,6.767211914
4,0,67.84631,0.818,6.761505127
4,0,67.83893,0.818,6.740234375
4,0,67.84274,0.818,6.773956299
4,0,67.9715,0.822,6.798339844
4,0,67.95279,0.819,6.769805908
4,0,68.48974,0.827,6.572662354
4,0,67.88403,0.761,3.830291748
4,0,65.2653,0.722,3.560516357
4,0,64.3822,0.735,3.766998291
4,0,64.3791,0.735,3.757141113
4,0,66.31595,0.702,2.761047363
4,0,65.00834,0.73,3.486328125
4,0,65.09215,0.737,3.755065918
4,0,65.25992,0.735,3.671539307
4,0,65.13812,0.735,3.672058105
4,0,65.16302,0.744,3.771148682
4,0,65.02798,0.741,3.733276367
4,0,64.91314,0.741,3.72756958
4,0,64.55367,0.727,3.798126221
4,0,64.60442,0.728,3.78515625
4,0,64.27807,0.723,3.73223877
4,0,64.27141,0.721,3.700073242
4,0,73.28945,0.848,8.03515625
4,0,73.08236,0.85,8.053833008
4,0,73.08236,0.85,8.053833008
4,0,72.94274,0.837,7.754486084
4,0,73.17884,0.85,7.945922852
4,0,73.43661,0.85,8.17678833
4,0,73.40452,0.852,8.226074219
4,0,73.40452,0.852,8.226074219
4,0,73.6633,0.854,8.187683105
4,0,73.74211,0.853,8.391571045
4,0,73.63827,0.852,8.114013672
4,0,73.72973,0.855,8.254608154
4,0,73.52707,0.855,8.249420166
4,0,73.73892,0.853,8.319458008
4,0,73.5664,0.853,8.456420898
4,0,73.49743,0.856,8.235931396
4,0,73.54289,0.856,8.409210205
4,0,73.5983,0.854,8.368225098
4,0,73.55112,0.856,8.223999023
4,0,73.28305,0.855,8.364074707
4,0,73.14064,0.857,8.188201904
4,0,73.47531,0.855,8.456939697
4,0,73.31714,0.855,8.423217773
4,0,73.36074,0.855,8.451751709
4,0,73.33781,0.854,8.607391357
4,0,73.87328,0.854,8.454345703
4,0,73.74708,0.855,8.457977295
4,0,73.31337,0.856,8.368225098
4,0,73.42094,0.858,8.295593262
4,0,73.53139,0.854,8.267578125
4,0,73.53509,0.852,8.439300537
4,0,73.53727,0.852,8.439300537
4,0,73.54029,0.853,8.302337646
4,0,73.81762,0.861,8.430480957
4,0,73.55255,0.856,8.465240479
4,0,73.58124,0.853,8.307525635
4,0,73.58124,0.853,8.307525635
4,0,73.807,0.852,8.305450439
4,0,73.69912,0.861,8.34487915
4,0,73.61184,0.854,8.090667725
4,0,73.67882,0.86,8.368225098
4,0,73.72725,0.86,8.404541016
4,0,73.95721,0.854,8.316864014
4,0,73.78507,0.856,8.206878662
4,0,73.6671,0.862,7.991577148
4,0,73.68741,0.859,8.235931396
4,0,73.68741,0.859,8.235931396
4,0,74.0263,0.861,8.153442383
4,0,73.66804,0.861,7.940216064
4,0,73.67251,0.862,8.085998535
4,0,73.73954,0.862,7.960449219
4,0,73.74889,0.862,7.914794922
4,0,73.88562,0.863,8.070953369
4,0,73.60521,0.865,8.056945801
4,0,73.59755,0.866,8.192352295
4,0,73.69286,0.868,8.112976074
4,0,73.62375,0.867,8.112976074
4,0,73.46027,0.867,8.030487061
4,0,73.36151,0.869,7.976013184
4,0,73.8291,0.868,8.121276855
4,0,71.78476,0.884,7.41986084
4,0,71.63773,0.884,7.456176758
4,0,71.62327,0.886,7.420379639
4,0,71.63749,0.886,7.416748047
4,0,71.87397,0.886,7.403778076
4,0,71.88518,0.88,7.444763184
4,0,71.88518,0.88,7.444763184
4,0,71.86839,0.88,7.472259521
4,0,71.61315,0.887,7.334777832
4,0,72.44318,0.794,5.679290771
4,0,70.65416,0.828,6.686279297
4,0,70.62774,0.829,6.765136719
4,0,71.44431,0.851,6.146728516
5,0,-21.23956,3.706,34.97617188
5,0,-21.2467,3.707,34.98115234
5,0,-21.2555,3.707,34.96787109
5,0,-21.20885,3.703,34.50524089
5,0,-21.38058,3.709,34.51022135
5,0,-21.19334,3.71,34.9296875
5,0,-21.20226,3.704,34.70667318
5,0,-21.22677,3.718,34.86272786
5,0,-21.27454,3.724,35.00605469
5,0,-21.09994,3.718,34.79853516
5,0,-21.12337,3.713,34.30934245
5,0,-21.11657,3.721,35.26171875
5,0,-21.28737,3.729,35.32757161
5,0,-21.09091,3.723,35.61422526
5,0,-21.07269,3.725,34.96842448
5,0,-21.0801,3.722,34.88541667
5,0,-21.22864,3.725,35.31816406
5,0,-20.98277,3.722,34.63473307
5,0,-20.95763,3.713,35.01269531
5,0,-21.03844,3.722,35.18203125
5,0,-21.14701,3.731,35.27444661
5,0,-21.04001,3.721,34.95791016
5,0,-21.07572,3.713,34.65244141
5,0,-21.1777,3.722,35.71383464
5,0,-21.43137,3.723,35.8859375
5,0,-21.16752,3.716,35.11507161
5,0,-21.06879,3.719,35.859375
5,0,-20.94865,3.72,35.38955078
5,0,-20.94217,3.718,35.81621094
5,0,-21.12777,3.722,36.26389974
5,0,-21.04293,3.716,35.6546224
5,0,-21.19492,3.72,36.071875
5,0,-21.29967,3.725,36.12001953
5,0,-21.41736,3.731,36.3828776
5,0,-21.2017,3.718,35.89921875
5,0,-21.20224,3.721,35.9883138
5,0,-21.16619,3.724,36.12832031
5,0,-21.3494,3.733,36.45924479
5,0,-21.21168,3.726,36.43489583
5,0,-21.17846,3.726,35.79352214
5,0,-21.23959,3.73,36.13717448
5,0,-21.5039,3.736,36.18255208
5,0,-21.45259,3.73,36.35022786
5,0,-21.43477,3.729,35.98001302
5,0,-21.40712,3.732,36.21520182
5,0,-21.63578,3.735,36.05914714
5,0,-21.38781,3.725,35.90309245
5,0,-21.35881,3.723,36.11891276
5,0,-21.39089,3.722,36.07851563
5,0,-21.63033,3.727,36.35465495
5,0,-21.45396,3.724,36.38619792
5,0,-21.53829,3.718,35.63857422
5,0,-21.74562,3.722,35.81621094
5,0,-22.05418,3.733,36.23955078
5,0,-21.82911,3.722,35.94238281
5,0,-21.68039,3.713,35.66070964
5,0,-21.58269,3.714,35.15823568
5,0,-21.75857,3.722,35.38789063
5,0,-21.38041,3.708,34.84280599
5,0,-21.19849,3.71,34.53014323
5,0,-20.9199,3.701,33.9546224
5,0,-20.84712,3.7,34.40009766
5,0,-21.07551,3.71,35.11064453
5,0,-20.89652,3.701,34.48255208
5,0,-20.88963,3.698,34.84833984
5,0,-20.95617,3.704,34.85442708
5,0,-21.08946,3.705,34.38404948
5,0,-20.88719,3.697,34.63141276
5,0,-20.93218,3.707,34.22799479
5,0,-20.95625,3.705,34.45709635
5,0,-21.20389,3.709,34.7703125
5,0,-21.10306,3.705,34.76201172
5,0,-21.07527,3.707,34.65354818
5,0,-21.23207,3.712,34.93909505
5,0,-21.42023,3.722,34.55891927
5,0,-21.28582,3.713,34.76201172
5,0,-21.36112,3.71,35.15380859
5,0,-21.50418,3.717,34.37851563
5,0,-21.78012,3.725,34.96897786
5,0,-21.69132,3.72,34.45322266
5,0,-21.7716,3.72,34.48808594
5,0,-22.03151,3.721,34.81126302
5,0,-22.28241,3.731,34.8311849
5,0,-22.17635,3.727,34.76754557
5,0,-22.19318,3.719,34.5616862
5,0,-22.33023,3.726,34.68619792
5,0,-22.61439,3.738,34.76477865
5,0,-22.35419,3.72,34.32317708
5,0,-22.2167,3.711,33.91533203
5,0,-22.15011,3.711,33.55397135
5,0,-22.25992,3.71,34.12229818
5,0,-22.43491,3.716,33.81848958
5,0,-22.26748,3.712,33.8367513
5,0,-22.22016,3.707,33.84671224
5,0,-22.30288,3.714,33.88710938
5,0,-22.48389,3.722,34.07083333
5,0,-22.32213,3.713,34.22578125
5,0,-22.40482,3.713,33.67958984
5,0,-22.4631,3.718,33.99667969
5,0,-22.57626,3.723,34.11455078
5,0,-22.50089,3.717,33.15332031
5,0,-22.50658,3.72,34.44215495
5,0,-22.4768,3.72,33.75817057
5,0,-22.7456,3.73,34.05035807
5,0,-22.41938,3.722,34.43772786
5,0,-22.44278,3.723,34.44879557
5,0,-22.47036,3.728,34.91917318
5,0,-22.53063,3.736,35.16653646
5,0,-22.38597,3.723,34.6828776
5,0,-22.33559,3.722,34.45100911
5,0,-22.34056,3.726,34.71054688
5,0,-22.63381,3.732,34.80572917
5,0,-22.36207,3.725,34.95569661
5,0,-22.33277,3.728,34.56002604
5,0,-22.379,3.726,34.51575521
5,0,-22.50952,3.737,34.83284505
5,0,-22.79195,3.727,34.49195964
5,0,-22.56071,3.723,34.48863932
5,0,-22.55453,3.719,34.26673177
5,0,-22.56999,3.72,35.16542969
5,0,-22.59249,3.727,34.94352214
5,0,-22.50375,3.718,33.76923828
5,0,-22.41627,3.71,34.3757487
5,0,-22.43553,3.707,34.04593099
5,0,-22.61154,3.724,34.04703776
5,0,-22.35748,3.712,34.41946615
5,0,-22.35089,3.708,34.14609375
5,0,-22.45979,3.714,33.9922526
5,0,-22.5782,3.719,34.56832682
5,0,-22.40746,3.709,33.95628255
5,0,-22.41163,3.706,33.88102214
5,0,-22.42402,3.712,34.24902344
5,0,-22.6963,3.719,34.77252604
5,0,-22.40256,3.714,33.59713542
5,0,-22.42411,3.714,33.79358724
5,0,-22.52245,3.716,33.69121094
5,0,-22.63842,3.726,34.01549479
5,0,-22.32789,3.721,34.68730469
5,0,-22.29285,3.716,34.8804362
5,0,-22.28396,3.721,34.42389323
5,0,-22.46996,3.728,34.49527995
5,0,-22.33177,3.721,34.33811849
5,0,-22.38701,3.729,34.75924479
5,0,-22.40747,3.731,34.32760417
5,0,-22.62281,3.735,34.75537109
5,0,-22.66552,3.72,33.84228516
5,0,-22.52194,3.72,33.36914063
5,0,-22.54844,3.714,33.96735026
5,0,-22.52513,3.712,34.10791016
5,0,-22.66196,3.72,34.20641276
5,0,-22.52692,3.714,34.16269531
5,0,-22.52057,3.711,34.33867188
5,0,-22.55794,3.714,34.35859375
5,0,-22.76485,3.717,34.25234375
5,0,-22.75126,3.715,33.96126302
5,0,-22.8181,3.719,34.40563151
5,0,-22.8385,3.719,34.37906901
5,0,-23.02128,3.723,34.86272786
5,0,-23.00397,3.721,34.55947266
5,0,-23.01876,3.72,34.77695313
5,0,-23.24198,3.724,34.72880859
5,0,-23.35441,3.728,34.33867188
5,0,-23.40664,3.723,34.1328125
5,0,-23.38837,3.727,34.43385417
5,0,-23.40872,3.728,34.54065755
5,0,-23.61234,3.73,34.87932943
5,0,-23.47457,3.728,34.16933594
5,0,-23.45174,3.725,34.68011068
5,0,-23.47954,3.729,34.62477214
5,0,-23.64259,3.734,34.98115234
5,0,-23.44943,3.73,34.80019531
5,0,-23.52515,3.73,34.81181641
5,0,-23.58663,3.728,34.82067057
5,0,-23.86023,3.736,34.75039063
5,0,-24.1405,3.726,34.51188151
5,0,-24.04096,3.727,34.59156901
5,0,-23.90937,3.722,33.79192708
5,0,-23.97712,3.72,34.09130859
5,0,-24.08387,3.731,34.9335612
5,0,-23.92578,3.723,34.77639974
5,0,-24.00127,3.727,34.4703776
5,0,-24.02098,3.728,34.35693359
5,0,-24.03824,3.73,34.97727865
5,0,-23.77151,3.726,35.1233724
5,0,-23.70649,3.726,34.23352865
5,0,-23.78736,3.727,34.82675781
5,0,-23.83855,3.731,34.76809896
5,0,-23.7085,3.729,34.42167969
5,0,-23.63759,3.729,34.77972005
5,0,-23.57642,3.724,34.44104818
5,0,-23.7293,3.731,34.49638672
5,0,-23.52975,3.724,34.9335612
5,0,-23.63136,3.722,34.40397135
5,0,-23.58687,3.729,34.83229167
5,0,-23.71445,3.734,35.009375
5,0,-23.35568,3.73,34.63805339
5,0,-23.3548,3.73,34.46097005
5,0,-23.37805,3.736,34.76588542
5,0,-23.4285,3.736,34.50413411
5,0,-23.19067,3.737,34.83671875
5,0,-23.07757,3.727,33.96015625
5,0,-23.18732,3.735,34.87600911
5,0,-23.32233,3.736,35.00882161
5,0,-23.1091,3.724,33.87604167
5,0,-22.96918,3.72,34.34365234
5,0,-22.88749,3.716,34.08854167
5,0,-22.82591,3.715,33.98616536
5,0,-23.00216,3.722,34.30491536
5,0,-22.80904,3.713,34.48531901
5,0,-22.79882,3.711,33.86054688
5,0,-22.77199,3.712,33.99280599
5,0,-22.89921,3.72,34.67457682
5,0,-22.62511,3.712,33.96513672
5,0,-22.68526,3.709,33.86552734
5,0,-22.75469,3.712,33.9164388
5,0,-22.86077,3.719,33.98284505
5,0,-22.60475,3.715,33.67073568
5,0,-22.68635,3.714,34.09075521
5,0,-22.78107,3.716,34.23408203
5,0,-22.90637,3.724,34.6640625
5,0,-22.89854,3.721,33.80520833
5,0,-22.9818,3.722,33.98727214
5,0,-23.16968,3.722,33.98616536
5,0,-23.3078,3.73,35.06803385
5,0,-23.30449,3.724,35.06692708
5,0,-23.30777,3.725,34.93245443
5,0,-23.30745,3.727,34.58935547
5,0,-23.3988,3.73,34.4211263
5,0,-23.43176,3.727,34.65852865
5,0,-23.40434,3.728,34.34752604
5,0,-23.47152,3.729,34.47203776
5,0,-23.8924,3.735,34.98225911
5,0,-24.12439,3.731,34.05201823
5,0,-24.03578,3.728,34.32981771
5,0,-23.99817,3.727,34.75481771
5,0,-24.00215,3.73,34.24736328
5,0,-24.03255,3.734,34.28277995
5,0,-23.96306,3.729,34.20917969
5,0,-23.97142,3.726,34.10182292
5,0,-23.96918,3.726,34.83948568
5,0,-24.00785,3.731,34.82288411
5,0,-23.89863,3.728,34.10680339
5,0,-23.87072,3.727,34.54951172
5,0,-23.94363,3.728,34.42167969
5,0,-24.0945,3.732,35.15104167
5,0,-23.74094,3.729,34.50745443
5,0,-23.69888,3.728,34.42167969
5,0,-23.68121,3.73,34.91197917
5,0,-23.71366,3.73,35.03815104
5,0,-23.36405,3.722,34.12119141
5,0,-23.35636,3.733,34.82067057
5,0,-23.38485,3.734,34.52239583
5,0,-23.53514,3.737,34.79853516
5,0,-23.25675,3.732,34.10348307
5,0,-23.22015,3.734,34.97672526
5,0,-23.25366,3.735,34.56998698
5,0,-23.35943,3.74,35.42552083
5,0,-23.10046,3.734,34.51077474
5,0,-23.11076,3.735,34.70113932
5,0,-23.11906,3.731,34.51132813
5,0,-23.3305,3.738,34.86383464
5,0,-23.48947,3.727,34.31432292
5,0,-23.37964,3.729,34.66240234
5,0,-23.38334,3.731,34.6148112
5,0,-23.40456,3.732,34.69117839
5,0,-23.44592,3.737,34.87877604
5,0,-23.33457,3.725,34.46816406
5,0,-23.23362,3.72,34.00940755
5,0,-23.19822,3.717,34.35693359
5,0,-23.40216,3.725,34.65576172
5,0,-23.19179,3.724,33.98007813
5,0,-23.28999,3.727,34.42721354
5,0,-23.28479,3.729,34.22135417
5,0,-23.42073,3.733,34.16214193
5,0,-23.1946,3.734,34.28720703
5,0,-23.1081,3.733,34.02711589
5,0,-23.08624,3.735,34.34641927
5,0,-23.20392,3.743,34.70833333
5,0,-22.92388,3.734,34.39345703
5,0,-22.88971,3.733,34.79134115
5,0,-22.91419,3.736,35.11064453
5,0,-23.02896,3.739,35.47809245
5,0,-22.99803,3.737,35.01158854
5,0,-23.01818,3.739,34.84169922
5,0,-23.05073,3.736,34.80738932
5,0,-23.22474,3.742,34.99443359
5,0,-23.00413,3.741,35.29492188
5,0,-23.00978,3.741,34.61757813
5,0,-23.07625,3.742,35.13167318
5,0,-23.19468,3.747,35.29547526
5,0,-23.28099,3.727,34.53789063
5,0,-23.18741,3.724,34.22688802
5,0,-23.16776,3.723,34.02158203
5,0,-23.17406,3.723,34.29938151
5,0,-23.34679,3.728,34.61038411
5,0,-23.18399,3.722,34.35029297
5,0,-23.10588,3.713,33.84007161
5,0,-23.13974,3.716,34.01328125
5,0,-23.30983,3.724,34.19534505
5,0,-23.06104,3.71,33.74710286
5,0,-23.13559,3.717,33.83177083
